policy,episode,seed,winner,win,tissue_damage,host_utility,episode_length,recruited_neutrophils,attack_actions,signal_actions,blind_signal_actions,stay_actions,coverage_ratio,corner_dwell_ratio,visible_bacteria_ratio,camp_signal_signature,truncated
heuristic,18,141,Bacteria,0,104.60000000000014,-93.48000000000013,190,1,39,14,0,16,0.1728395061728395,0.015789473684210527,0.7842105263157895,0,0
heuristic,19,142,Bacteria,0,180.89999999999966,-180.89999999999966,153,0,0,0,0,0,0.09135802469135802,0.0,0.5490196078431373,0,0
heuristic,20,143,Bacteria,0,114.00000000000067,-109.22000000000067,220,1,8,9,0,13,0.25925925925925924,0.01818181818181818,0.31363636363636366,0,0
heuristic,21,144,Bacteria,0,116.8000000000002,-112.1900000000002,220,2,40,44,0,0,0.2074074074074074,0.00909090909090909,0.9409090909090909,0,0
heuristic,22,145,Bacteria,0,115.00000000000003,-114.70000000000003,220,0,4,3,0,18,0.16049382716049382,0.0,0.2409090909090909,0,0
heuristic,23,146,Host,1,72.04999999999991,-64.84499999999991,61,5,6,7,0,0,0.08888888888888889,0.01639344262295082,0.8032786885245902,0,0
heuristic,24,147,Bacteria,0,69.10000000000036,-70.06000000000036,220,0,23,47,0,13,0.11358024691358025,0.0,0.85,0,0
heuristic,25,148,Host,1,157.15000000000015,-140.94000000000014,109,8,0,11,0,3,0.1382716049382716,0.009174311926605505,0.5504587155963303,0,0
heuristic,26,149,Host,1,143.39999999999998,-135.50499999999997,77,11,0,10,0,0,0.05432098765432099,0.0,0.922077922077922,0,0
heuristic,27,150,Host,1,103.95,-92.47,95,5,22,5,0,0,0.1382716049382716,0.010526315789473684,0.7684210526315789,0,0
heuristic,28,151,Bacteria,0,128.95000000000002,-119.09500000000003,220,3,47,29,0,17,0.16790123456790124,0.0,0.75,0,0
heuristic,29,152,Bacteria,0,180.19999999999976,-172.00999999999976,200,0,34,17,0,0,0.25679012345679014,0.0,0.705,0,0
heuristic,30,153,Bacteria,0,180.80000000000052,-181.9350000000005,150,4,0,34,0,0,0.05185185185185185,0.0,0.8866666666666667,0,0
heuristic,31,154,Bacteria,0,180.99999999999977,-178.99999999999977,215,0,3,0,0,16,0.05432098765432099,0.0,0.046511627906976744,0,0
heuristic,32,155,Bacteria,0,117.89999999999992,-118.37499999999993,220,1,31,35,0,17,0.2074074074074074,0.0,0.8863636363636364,0,0
heuristic,33,156,Bacteria,0,180.4999999999998,-180.4999999999998,142,0,0,0,0,0,0.12839506172839507,0.0,0.0,0,0
heuristic,34,157,Host,1,61.65000000000005,-59.43000000000005,101,3,14,9,0,0,0.18518518518518517,0.0,0.504950495049505,0,0
heuristic,35,158,Host,1,129.4499999999999,-123.9799999999999,117,5,2,9,0,16,0.15308641975308643,0.0,0.5555555555555556,0,0
heuristic,36,159,Bacteria,0,179.250000000001,-171.205000000001,220,2,0,13,0,6,0.16296296296296298,0.004545454545454545,0.5409090909090909,0,0
heuristic,37,160,Bacteria,0,180.30000000000018,-174.92500000000018,172,3,16,22,0,15,0.2271604938271605,0.005813953488372093,0.7616279069767442,0,0
heuristic,38,161,Bacteria,0,180.14999999999986,-180.86499999999987,171,3,20,16,0,0,0.17777777777777778,0.0,0.8421052631578947,0,0
heuristic,39,162,Host,1,49.049999999999976,-47.39999999999998,65,2,7,14,0,0,0.08395061728395062,0.015384615384615385,1.0,0,0
heuristic,40,163,Host,1,23.50000000000002,-19.07500000000002,76,0,14,6,0,16,0.08641975308641975,0.0,0.6842105263157895,0,0
heuristic,41,164,Bacteria,0,181.24999999999991,-177.96499999999992,193,3,29,20,0,22,0.16790123456790124,0.010362694300518135,0.5647668393782384,0,0
heuristic,42,165,Host,1,43.900000000000155,-33.81000000000015,173,0,23,3,0,10,0.2617283950617284,0.0,0.5375722543352601,0,0
