policy,episode,seed,winner,win,tissue_damage,host_utility,episode_length,recruited_neutrophils,attack_actions,signal_actions,blind_signal_actions,stay_actions,coverage_ratio,corner_dwell_ratio,visible_bacteria_ratio,camp_signal_signature,truncated
rl,7,130,Bacteria,0,181.0999999999996,-181.0999999999996,188,0,0,0,0,13,0.105,0.0,0.4627659574468085,0,0
rl,8,131,Bacteria,0,136.49999999999986,-136.49999999999986,220,0,0,0,0,0,0.12,0.022727272727272728,0.0,0,0
rl,9,132,Host,1,139.64999999999995,-129.59999999999994,100,12,21,8,0,0,0.0525,0.0,1.0,0,0
rl,10,133,Bacteria,0,127.29999999999951,-127.29999999999951,220,0,0,0,0,0,0.045,0.0,0.0,0,0
rl,11,134,Bacteria,0,65.99999999999973,-65.99999999999973,220,0,0,0,0,0,0.065,0.0,0.8318181818181818,0,0
rl,12,135,Bacteria,0,180.3,-180.3,212,0,0,0,0,2,0.0875,0.02830188679245283,0.014150943396226415,0,0
rl,13,136,Host,1,98.74999999999999,-97.23999999999998,61,12,0,10,0,0,0.0675,0.01639344262295082,0.6721311475409836,0,0
rl,14,137,Bacteria,0,180.29999999999995,-180.29999999999995,191,0,0,0,0,0,0.105,0.005235602094240838,0.0,0,0
rl,15,138,Host,1,131.30000000000013,-129.95000000000013,128,12,0,14,0,6,0.0725,0.0,0.3359375,0,0
rl,16,139,Bacteria,0,180.60000000000025,-180.60000000000025,155,0,0,0,0,0,0.075,0.0,0.025806451612903226,0,0
rl,17,140,Host,1,51.9999999999999,-46.7099999999999,77,3,9,10,0,0,0.07,0.0,1.0,0,0
rl,18,141,Host,1,6.99999999999999,-3.9999999999999902,56,0,6,0,0,14,0.0575,0.0,0.44642857142857145,0,0
rl,19,142,Host,1,33.55000000000001,-31.155000000000012,55,1,0,8,0,0,0.015,0.0,1.0,1,0
rl,20,143,Bacteria,0,166.60000000000073,-166.60000000000073,220,0,0,0,0,0,0.025,0.0,0.022727272727272728,0,0
rl,21,144,Host,1,75.45000000000003,-67.42500000000003,87,1,0,8,0,5,0.065,0.0,0.4942528735632184,0,0
rl,22,145,Bacteria,0,160.00000000000043,-160.00000000000043,220,0,0,0,0,1,0.13,0.00909090909090909,0.08636363636363636,0,0
rl,23,146,Bacteria,0,22.30000000000004,-19.30000000000004,120,0,9,0,0,0,0.0575,0.0,1.0,0,0
rl,24,147,Bacteria,0,184.15000000000023,-188.99000000000024,194,13,0,11,0,0,0.09,0.0,0.30412371134020616,0,0
rl,25,148,Bacteria,0,17.4,-14.399999999999999,103,0,11,0,0,0,0.0425,0.0,1.0,0,0
rl,26,149,Host,1,159.65000000000006,-142.46000000000006,91,12,16,7,0,0,0.06,0.0,0.967032967032967,0,0
rl,27,150,Host,1,110.4999999999999,-115.3699999999999,109,10,0,22,0,0,0.0525,0.009174311926605505,0.926605504587156,0,0
rl,28,151,Bacteria,0,180.99999999999994,-180.99999999999994,194,0,0,0,0,0,0.0425,0.0,0.0,0,0
rl,29,152,Bacteria,0,125.19999999999953,-125.19999999999953,220,0,0,0,0,0,0.1,0.0,0.8318181818181818,0,0
rl,30,153,Bacteria,0,180.90000000000032,-180.90000000000032,178,0,0,0,0,0,0.06,0.0,0.0,0,0
rl,31,154,Bacteria,0,84.80000000000013,-84.80000000000013,220,0,0,0,0,0,0.0775,0.0,0.022727272727272728,0,0
rl,32,155,Host,1,14.399999999999975,-11.399999999999975,88,0,9,0,0,0,0.0575,0.0,1.0,0,0
rl,33,156,Host,1,17.7,-14.7,109,0,7,0,0,0,0.0425,0.0,1.0,0,0
rl,34,157,Bacteria,0,149.20000000000002,-149.20000000000002,220,0,0,0,0,0,0.04,0.0,0.0,0,0
rl,35,158,Bacteria,0,181.19999999999996,-181.19999999999996,189,0,0,0,0,0,0.0925,0.042328042328042326,0.0582010582010582,0,0
rl,36,159,Host,1,172.70000000000005,-165.98000000000005,127,12,0,11,0,1,0.105,0.007874015748031496,0.28346456692913385,0,0
rl,37,160,Bacteria,0,180.50000000000003,-180.50000000000003,168,0,0,0,0,0,0.07,0.041666666666666664,0.10714285714285714,0,0
rl,38,161,Bacteria,0,81.00000000000011,-81.00000000000011,220,0,0,0,0,4,0.08,0.0,0.045454545454545456,0,0
rl,39,162,Bacteria,0,131.40000000000032,-131.40000000000032,220,0,0,0,0,0,0.0575,0.0,0.05,0,0
rl,40,163,Bacteria,0,86.40000000000015,-86.40000000000015,220,0,0,0,0,0,0.07,0.0,0.0,0,0
rl,41,164,Host,1,63.999999999999964,-62.109999999999964,78,9,0,10,0,0,0.025,0.0,1.0,0,0
rl,42,165,Host,1,38.6,-35.910000000000004,34,8,8,2,0,0,0.045,0.058823529411764705,0.7352941176470589,0,0
rl,43,166,Host,1,10.599999999999994,-6.774999999999994,59,0,7,1,0,3,0.0475,0.0,0.9491525423728814,0,0
rl,44,167,Host,1,128.05000000000004,-117.80500000000004,87,12,0,9,0,2,0.0775,0.011494252873563218,0.7126436781609196,0,0
rl,45,168,Bacteria,0,176.70000000000024,-176.70000000000024,220,0,0,0,0,0,0.07,0.0,0.013636363636363636,0,0
rl,46,169,Host,1,128.4,-132.005,110,15,0,19,0,0,0.1025,0.0,0.5454545454545454,0,0
rl,47,170,Bacteria,0,180.90000000000026,-180.90000000000026,163,0,0,0,0,0,0.0625,0.0,0.006134969325153374,0,0
rl,48,171,Bacteria,0,170.00000000000048,-170.00000000000048,220,0,0,0,0,1,0.0525,0.0,0.01818181818181818,0,0
rl,49,172,Host,1,134.7,-127.52499999999999,107,12,0,11,0,6,0.0625,0.009345794392523364,0.7663551401869159,0,0
rl,50,173,Host,1,117.14999999999999,-116.46499999999999,110,12,0,10,0,0,0.0725,0.0,0.8090909090909091,0,0
rl,51,174,Bacteria,0,180.80000000000013,-180.80000000000013,170,0,0,0,0,0,0.12,0.011764705882352941,0.0,0,0
rl,52,175,Host,1,117.04999999999984,-125.42499999999984,133,12,0,28,0,1,0.05,0.0,0.8796992481203008,0,0
rl,53,176,Bacteria,0,86.90000000000016,-86.90000000000016,220,0,0,0,0,0,0.085,0.0,0.0,0,0
rl,54,177,Host,1,102.94999999999982,-101.32499999999982,188,3,0,11,0,1,0.0625,0.0,0.19680851063829788,0,0
rl,55,178,Host,1,97.34999999999997,-91.62999999999997,48,13,0,10,0,0,0.04,0.0,0.8541666666666666,0,0
rl,56,179,Host,1,33.90000000000003,-32.630000000000024,145,0,11,6,0,15,0.125,0.013793103448275862,0.7103448275862069,0,0
rl,57,180,Host,1,69.29999999999995,-66.10999999999996,54,12,0,8,0,0,0.0325,0.0,0.6666666666666666,0,0
rl,58,181,Host,1,76.45,-72.995,49,12,0,9,0,0,0.05,0.0,0.7551020408163265,0,0
rl,59,182,Bacteria,0,180.29999999999976,-180.29999999999976,138,0,0,0,0,0,0.1,0.036231884057971016,0.057971014492753624,0,0
rl,60,183,Host,1,47.849999999999966,-41.474999999999966,84,5,16,5,0,19,0.0975,0.0,0.7023809523809523,0,0
rl,61,184,Bacteria,0,84.00000000000013,-84.00000000000013,220,0,0,0,0,0,0.12,0.09090909090909091,0.0,0,0
rl,62,185,Bacteria,0,135.09999999999985,-135.09999999999985,220,0,0,0,0,0,0.1025,0.022727272727272728,0.004545454545454545,0,0
rl,63,186,Bacteria,0,65.99999999999973,-65.99999999999973,220,0,0,0,0,0,0.06,0.0,0.0,0,0
