policy,episode,seed,winner,win,tissue_damage,host_utility,episode_length,recruited_neutrophils,attack_actions,signal_actions,blind_signal_actions,stay_actions,coverage_ratio,corner_dwell_ratio,visible_bacteria_ratio,camp_signal_signature,truncated
rl,21,144,Host,1,88.52000000000021,-73.00500000000021,194,1,41,6,0,21,0.2123456790123457,0.0,0.7938144329896907,0,0
rl,22,145,Host,1,41.32000000000004,-36.770000000000046,83,1,18,7,0,0,0.0691358024691358,0.0,1.0,0,0
rl,23,146,Bacteria,0,180.59999999999997,-180.59999999999997,163,0,0,0,0,0,0.07901234567901234,0.0,0.0,0,0
rl,24,147,Host,1,58.38000000000015,-54.55500000000015,197,0,13,1,0,34,0.11851851851851852,0.0,0.7309644670050761,0,0
rl,25,148,Host,1,145.16000000000005,-146.26500000000004,88,12,0,10,0,1,0.1382716049382716,0.0,0.375,0,0
rl,26,149,Host,1,148.32000000000008,-149.44500000000008,109,12,0,9,0,0,0.07407407407407407,0.0,0.3119266055045872,0,0
rl,27,150,Host,1,109.43999999999996,-108.38999999999996,74,10,0,12,0,0,0.04938271604938271,0.013513513513513514,0.7972972972972973,0,0
rl,28,151,Host,1,65.44000000000007,-57.960000000000065,113,1,25,6,0,0,0.09382716049382717,0.0,0.8230088495575221,0,0
rl,29,152,Host,1,125.87999999999997,-125.87999999999997,83,10,0,16,0,2,0.07160493827160494,0.0,0.6746987951807228,0,0
rl,30,153,Bacteria,0,172.48000000000056,-172.48000000000056,220,0,0,0,0,0,0.1925925925925926,0.00909090909090909,0.0,0,0
rl,31,154,Bacteria,0,87.36000000000021,-86.36000000000021,142,0,5,0,0,0,0.037037037037037035,0.0,1.0,0,0
rl,32,155,Host,1,7.980000000000001,-5.505000000000001,28,0,6,3,0,1,0.04197530864197531,0.0,0.9642857142857143,0,0
rl,33,156,Host,1,126.15999999999998,-116.29499999999999,83,7,16,2,0,0,0.12098765432098765,0.0,0.5180722891566265,0,0
rl,34,157,Bacteria,0,180.87999999999974,-180.87999999999974,210,0,0,0,0,0,0.09382716049382717,0.0,0.0,0,0
rl,35,158,Bacteria,0,180.1000000000001,-189.3550000000001,121,15,3,14,0,18,0.11851851851851852,0.008264462809917356,0.4628099173553719,0,0
rl,36,159,Bacteria,0,180.87999999999988,-180.87999999999988,192,0,0,0,0,2,0.17037037037037037,0.0,0.026041666666666668,0,0
rl,37,160,Host,1,59.70000000000006,-52.87000000000006,110,3,18,4,0,0,0.07901234567901234,0.0,0.9818181818181818,0,0
rl,38,161,Bacteria,0,135.52000000000024,-140.24500000000023,220,0,0,27,0,0,0.1506172839506173,0.00909090909090909,0.5045454545454545,0,0
rl,39,162,Bacteria,0,105.28000000000034,-104.28000000000034,220,0,2,0,0,14,0.20493827160493827,0.004545454545454545,0.07272727272727272,0,0
rl,40,163,Host,1,37.73999999999999,-30.55499999999999,23,9,7,4,0,0,0.019753086419753086,0.0,1.0,0,0
rl,41,164,Host,1,36.68000000000007,-33.68000000000007,125,0,10,0,0,6,0.056790123456790124,0.0,0.936,0,0
rl,42,165,Bacteria,0,185.74000000000015,-180.51000000000016,198,13,33,14,0,19,0.11358024691358025,0.0,0.6414141414141414,0,0
rl,43,166,Host,1,50.400000000000134,-47.400000000000134,167,0,8,0,0,0,0.14074074074074075,0.0,0.7485029940119761,0,0
rl,44,167,Host,1,135.96,-121.33000000000001,59,12,7,8,0,0,0.10123456790123457,0.01694915254237288,0.4406779661016949,0,0
rl,45,168,Bacteria,0,55.86000000000011,-51.38000000000011,135,0,24,6,0,0,0.08888888888888889,0.0,1.0,0,0
rl,46,169,Bacteria,0,182.34000000000015,-168.21500000000015,152,3,30,1,0,30,0.16049382716049382,0.006578947368421052,0.5986842105263158,0,0
rl,47,170,Bacteria,0,92.4000000000003,-102.3750000000003,220,0,0,57,0,0,0.07901234567901234,0.0,0.85,0,0
rl,48,171,Host,1,40.600000000000094,-36.600000000000094,166,0,11,0,0,20,0.145679012345679,0.006024096385542169,0.7590361445783133,0,0
rl,49,172,Bacteria,0,180.47999999999988,-174.40999999999988,95,12,12,9,0,0,0.1259259259259259,0.0,0.5368421052631579,0,0
rl,50,173,Host,1,109.63999999999994,-100.89499999999994,87,6,15,5,0,9,0.10864197530864197,0.0,0.7586206896551724,0,0
rl,51,174,Host,1,50.18000000000004,-45.35500000000004,106,1,13,0,0,0,0.11604938271604938,0.0,0.9622641509433962,0,0
rl,52,175,Host,1,71.88,-70.955,52,7,0,11,0,1,0.03209876543209877,0.0,0.8269230769230769,0,0
rl,53,176,Bacteria,0,182.99999999999997,-192.93999999999997,68,12,0,14,0,0,0.05185185185185185,0.0,0.8823529411764706,0,0
rl,54,177,Host,1,134.38000000000008,-131.29000000000008,129,12,14,14,0,0,0.09382716049382717,0.031007751937984496,1.0,0,0
rl,55,178,Bacteria,0,151.20000000000016,-152.02000000000015,152,0,8,4,0,0,0.18765432098765433,0.0,0.8289473684210527,0,0
rl,56,179,Bacteria,0,182.56000000000003,-178.63000000000002,89,12,4,11,0,0,0.12839506172839507,0.0,0.5393258426966292,0,0
rl,57,180,Host,1,33.88000000000007,-28.880000000000067,94,0,9,0,0,0,0.13580246913580246,0.0,0.4787234042553192,0,0
rl,58,181,Bacteria,0,180.17999999999975,-177.52999999999975,137,0,7,1,0,21,0.08395061728395062,0.0,0.25547445255474455,0,0
rl,59,182,Host,1,147.75999999999993,-147.82999999999993,78,13,0,10,0,0,0.11851851851851852,0.0,0.41025641025641024,0,0
rl,60,183,Bacteria,0,180.17999999999967,-180.17999999999967,152,0,0,0,0,3,0.08395061728395062,0.0,0.6644736842105263,0,0
rl,61,184,Host,1,122.27999999999999,-120.05999999999999,73,12,7,3,0,0,0.1308641975308642,0.0,0.8082191780821918,0,0
rl,62,185,Bacteria,0,49.76000000000007,-46.98500000000007,128,1,14,3,0,0,0.08641975308641975,0.0,0.8671875,0,0
rl,63,186,Host,1,43.680000000000106,-39.680000000000106,132,0,10,0,0,19,0.08395061728395062,0.0,0.8181818181818182,0,0
rl,64,187,Host,1,44.38000000000003,-37.73000000000003,75,0,15,1,0,0,0.07654320987654321,0.0,1.0,0,0
rl,65,188,Host,1,31.360000000000046,-25.360000000000046,148,0,11,0,0,0,0.1037037037037037,0.0,1.0,0,0
rl,66,189,Host,1,124.01999999999994,-117.96999999999994,83,12,13,8,0,0,0.08888888888888889,0.0,1.0,0,0
rl,67,190,Host,1,159.14000000000016,-153.96500000000015,89,12,0,14,0,0,0.03209876543209877,0.011235955056179775,0.898876404494382,0,0
rl,68,191,Host,1,162.1000000000001,-157.0450000000001,132,12,10,15,0,21,0.11358024691358025,0.007575757575757576,0.5984848484848485,0,0
rl,69,192,Bacteria,0,90.8600000000003,-86.3850000000003,201,0,14,2,0,0,0.17530864197530865,0.0,0.5920398009950248,0,0
rl,70,193,Host,1,86.26,-78.01,86,6,18,2,0,0,0.12839506172839507,0.0,0.872093023255814,0,0
rl,71,194,Bacteria,0,63.84000000000018,-62.71500000000018,220,0,8,4,0,12,0.08395061728395062,0.0,0.9454545454545454,0,0
rl,72,195,Bacteria,0,182.7,-183.39999999999998,123,0,0,2,0,0,0.1259259259259259,0.07317073170731707,0.06504065040650407,0,0
rl,73,196,Bacteria,0,79.5200000000002,-78.2200000000002,220,0,9,2,0,18,0.21975308641975308,0.0,0.5227272727272727,0,0
rl,74,197,Bacteria,0,155.82000000000025,-155.82000000000025,220,0,0,0,0,0,0.12345679012345678,0.0,0.0,0,0
rl,75,198,Host,1,164.38000000000002,-164.02500000000003,57,16,0,13,0,0,0.019753086419753086,0.0,1.0,1,0
rl,76,199,Bacteria,0,182.13999999999996,-182.13999999999996,98,0,0,0,0,0,0.15555555555555556,0.01020408163265306,0.0,0,0
rl,77,200,Bacteria,0,182.70000000000007,-182.70000000000007,124,0,0,0,0,0,0.07160493827160494,0.0,0.0,0,0
rl,78,201,Bacteria,0,184.22000000000023,-182.27500000000023,126,9,0,8,0,3,0.0962962962962963,0.0,0.6507936507936508,0,0
rl,79,202,Host,1,71.60000000000001,-63.33500000000001,97,1,18,1,0,0,0.10864197530864197,0.010309278350515464,0.5773195876288659,0,0
rl,80,203,Bacteria,0,128.43999999999997,-110.66499999999996,220,4,33,2,0,0,0.07654320987654321,0.0,1.0,0,0
rl,81,204,Host,1,32.90000000000006,-29.900000000000063,104,0,10,0,0,0,0.1308641975308642,0.0,0.8557692307692307,0,0
rl,82,205,Bacteria,0,185.76000000000036,-188.05000000000035,197,12,11,18,0,19,0.17777777777777778,0.005076142131979695,0.6852791878172588,0,0
rl,83,206,Bacteria,0,180.32000000000002,-180.32000000000002,140,0,0,0,0,4,0.08888888888888889,0.0,0.1357142857142857,0,0
rl,84,207,Bacteria,0,180.4599999999997,-180.4599999999997,217,0,0,0,0,12,0.2765432098765432,0.004608294930875576,0.09216589861751152,0,0
rl,85,208,Bacteria,0,183.1400000000003,-189.7150000000003,136,13,0,12,0,1,0.1308641975308642,0.07352941176470588,0.25735294117647056,0,0
rl,86,209,Bacteria,0,134.5599999999995,-124.8849999999995,187,5,28,7,0,0,0.15555555555555556,0.0,1.0,0,0
rl,87,210,Host,1,23.660000000000032,-21.06000000000003,77,0,11,4,0,0,0.07160493827160494,0.0,0.974025974025974,0,0
rl,88,211,Bacteria,0,71.32000000000014,-69.23000000000013,140,1,8,2,0,13,0.12839506172839507,0.0,0.7142857142857143,0,0
rl,89,212,Host,1,49.70000000000013,-46.45000000000013,135,0,10,6,0,16,0.14320987654320988,0.0,0.6518518518518519,0,0
rl,90,213,Host,1,14.420000000000005,-11.770000000000005,53,0,6,1,0,0,0.04197530864197531,0.0,1.0,0,0
rl,91,214,Host,1,114.91999999999999,-105.99999999999999,74,6,20,4,0,0,0.08888888888888889,0.0,1.0,0,0
rl,92,215,Host,1,47.800000000000004,-49.7,50,7,0,11,0,0,0.014814814814814815,0.0,1.0,1,0
rl,93,216,Host,1,35.420000000000066,-32.420000000000066,142,0,9,0,0,19,0.0691358024691358,0.0,0.7746478873239436,0,0
rl,94,217,Host,1,77.28000000000016,-65.10000000000015,162,0,38,4,0,0,0.14814814814814814,0.0,0.9135802469135802,0,0
rl,95,218,Host,1,17.78000000000002,-14.780000000000019,71,0,8,0,0,20,0.07160493827160494,0.0,0.5352112676056338,0,0
rl,96,219,Bacteria,0,115.08000000000035,-115.08000000000035,220,0,0,0,0,11,0.12345679012345678,0.004545454545454545,0.13636363636363635,0,0
rl,97,220,Bacteria,0,45.36000000000011,-45.27000000000011,111,0,5,3,0,0,0.05185185185185185,0.0,1.0,0,0
rl,98,221,Bacteria,0,185.11999999999998,-174.40499999999997,76,11,7,6,0,0,0.1037037037037037,0.0,0.7631578947368421,0,0
rl,99,222,Bacteria,0,181.5800000000003,-181.5800000000003,134,0,0,0,0,1,0.06419753086419754,0.0,0.029850746268656716,0,0
